716.21,8922.55,6376.23,5694.60,4739.76,3892.89,1419.65,1755.11,2322.98,1882.12,nan,2639.76,1377.92,1192.23,1121.63,753.55,1841.72,2277.87,2187.95,3102.39,2010.92,569.98,5909.90,630.65,4806.32,7077.29,4285.31,1749.02,1945.41,2543.87,6023.75,1106.00
3394.99,11480.06,8932.26,5236.39,4281.55,6571.67,1196.53,3865.65,4188.08,4560.90,2708.54,nan,1550.97,3748.01,1573.77,2611.38,870.28,4834.90,4135.39,2644.89,1532.27,3210.43,5453.16,2677.84,7362.58,9632.07,3828.57,3795.94,1673.16,2500.56,5567.02,2946.97
2051.33,10205.69,7657.90,4397.39,3442.55,5227.25,332.14,2521.23,3543.97,3217.24,1364.12,1468.38,nan,2474.90,765.57,1338.26,669.58,3561.02,2759.55,1805.17,712.93,2050.07,4612.68,1400.77,6088.70,8358.19,2988.09,2325.38,649.67,1248.13,4726.54,1669.12
1059.47,7597.42,5195.10,6760.97,5722.13,4236.15,2472.06,2457.88,948.17,2226.86,1208.33,3607.38,2445.00,nan,2033.51,1219.33,2793.44,1096.74,2926.14,4169.47,3077.99,3693.35,6976.97,1525.87,3624.42,5893.92,5353.15,2467.24,3012.48,3610.94,7090.83,1443.51
1806.30,9811.84,7264.04,4611.43,3656.59,4982.51,336.59,2277.96,3150.88,2973.22,1120.86,1475.36,790.93,2081.04,nan,944.41,660.82,3167.93,2516.28,2019.22,926.97,545.03,4826.72,1156.74,5695.61,7965.11,3202.13,2079.88,881.51,1907.53,4940.58,1425.09
1439.99,8986.93,6439.13,5660.36,4705.52,4615.91,1369.98,2486.02,2325.97,2607.38,752.78,2506.78,1344.40,1256.13,931.43,nan,1691.37,2343.02,2624.34,3067.39,1975.91,855.30,5874.89,1267.04,4870.70,7140.19,4251.07,2383.41,1911.88,2510.34,5988.75,1829.79
2526.64,10565.09,8017.30,4451.36,3496.52,5695.56,329.76,2877.07,3903.37,3688.97,1841.77,804.83,684.20,2834.30,660.05,1697.66,nan,3919.17,3170.62,1859.38,746.77,2201.43,4666.65,1890.26,6447.61,8717.11,3043.07,2889.49,888.13,1716.53,4781.51,2045.38
2144.05,6509.82,4106.02,7844.78,6805.94,4157.70,3556.65,4905.46,2054.04,2784.09,2293.92,4691.97,3529.58,1096.69,3118.10,2303.92,3876.78,nan,5324.73,5254.05,4162.58,2484.94,8060.08,2610.45,2537.59,4807.09,6435.49,3645.82,4097.07,4695.53,8173.94,2527.32
1602.94,5055.82,6134.38,6474.46,5476.62,2919.94,2803.70,344.51,3842.76,2472.14,2179.30,4054.23,2762.45,2713.01,2506.16,2611.14,3158.19,5113.13,nan,4640.51,3547.45,2051.60,6748.99,1388.55,4565.18,6834.67,5082.17,671.43,3119.01,3236.81,6819.85,1270.59
3779.64,11935.47,9387.68,3768.48,1397.77,6948.31,1672.34,4153.78,5274.52,4947.02,3094.67,2566.14,1796.63,4204.68,1989.10,3068.04,1826.20,5291.56,4488.62,nan,1107.96,2518.84,4067.78,3130.55,7819.24,10088.74,2443.18,3590.25,1355.48,1600.75,4181.63,3399.67
2689.46,10844.82,8298.50,3627.62,2672.01,6113.14,583.16,3063.12,4183.10,3857.85,2004.02,1460.64,705.98,3115.50,898.45,1977.39,720.70,4200.91,3492.30,1118.64,nan,1347.67,3926.15,1957.89,6646.59,8917.56,2301.56,2580.47,180.42,975.79,4040.00,2227.02
1247.28,9067.62,6521.30,5020.21,4149.37,3664.96,829.49,1619.85,2416.84,1654.19,560.83,3127.08,2050.01,3631.30,532.71,852.23,2186.04,2423.71,2054.94,2511.23,1337.76,nan,5319.50,598.87,4989.39,7260.36,3694.92,1614.53,1356.50,2107.19,5433.37,878.84
6605.82,14759.41,12213.09,1043.89,2399.48,9781.73,4497.75,7043.94,8098.45,7772.44,5918.61,5391.56,4622.05,7030.09,4813.03,5891.98,4649.13,8115.50,6706.88,4079.28,3933.38,5345.03,nan,6039.25,10727.18,12998.15,1642.88,6111.53,4349.87,3722.34,940.33,6307.61
622.57,6499.48,5147.90,5745.65,4790.81,3471.84,1470.93,948.97,2622.49,1462.55,648.01,2624.23,1429.68,1492.74,1173.38,1279.85,1903.84,2579.62,1383.29,3154.15,1980.67,620.83,6044.18,nan,3579.47,5848.96,4336.36,821.99,1997.17,2595.63,6074.04,685.72
3447.50,4237.31,1691.00,10420.00,9465.16,1814.39,6131.86,4196.57,4628.49,2134.17,4869.13,7266.41,6104.03,3671.14,5692.55,4878.37,6451.23,2585.89,4602.53,7828.50,6655.03,5097.38,10718.53,3629.47,nan,2392.06,9010.70,4422.02,6671.51,7269.98,10749.86,2906.94
5696.24,1709.74,2451.78,12667.26,11712.42,2014.04,8379.12,6444.60,6876.52,4381.43,7116.39,9513.67,8352.06,5919.16,7940.57,7126.39,8698.49,4833.15,6849.79,10075.76,8902.29,7345.41,12968.03,5876.73,2392.94,nan,11259.44,6669.28,8919.54,9517.24,12997.89,5154.20
4968.96,9157.36,10576.23,1253.47,811.65,8136.87,2860.90,5407.09,6461.59,6136.35,4281.75,3754.70,2985.96,5393.23,3176.18,4255.89,3014.75,6478.64,5027.02,2442.42,2296.52,3708.17,1629.08,4318.39,9006.32,11277.30,nan,4474.68,2544.05,2085.48,1666.63,4670.75
1628.20,6124.61,5956.12,5853.64,4898.80,3580.97,2636.34,1007.01,3628.12,2294.64,1735.16,3760.95,2375.98,2404.37,2066.02,2366.49,2952.96,3584.49,669.95,3645.45,2635.62,1607.46,6152.93,823.52,4386.20,6655.70,4528.34,nan,2539.94,2659.75,6242.79,1667.36
2625.01,10779.36,8231.57,3949.28,2993.68,5799.44,547.66,3094.90,4117.64,3790.92,1937.80,1600.16,640.53,3047.80,864.42,1911.93,858.50,4134.69,3061.51,1356.31,180.48,1362.74,4332.78,1974.44,6662.37,8931.86,2539.22,2483.15,nan,868.39,4242.67,2242.80
3216.44,11373.28,8825.49,3414.67,2459.83,6394.12,1521.98,3640.22,4711.56,4384.83,2532.48,2420.99,1234.44,3642.49,1839.51,2505.85,1681.05,4728.60,3193.93,1603.05,977.98,2109.65,3713.19,2568.35,7257.05,9526.54,2089.37,2616.82,861.55,nan,3804.53,2836.71
6698.79,14854.16,12307.84,409.32,2542.48,9867.71,4591.73,7137.92,8192.43,7867.19,6014.06,5485.53,4716.80,7124.84,4907.78,5986.73,4745.59,8209.48,6758.63,4174.02,4027.36,5439.01,908.18,6049.23,10737.16,13008.13,1656.00,6181.51,4239.88,3792.32,nan,6401.59
306.71,5773.84,4422.26,6027.26,5072.42,2746.19,1752.54,984.85,2554.53,736.91,1099.10,2905.84,1711.29,1416.78,1453.52,1857.44,2072.21,2502.90,1451.64,3434.28,2260.80,916.35,6325.79,677.45,2853.05,5122.55,4701.97,1689.59,2278.78,2877.24,6439.65,nan
